"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/unattended-upgrades.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",11173888
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/upower.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",2867200
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/whoopsie.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",3174400
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/wpa_supplicant.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",6103040
"{'__name__': 'container_memory_usage_bytes', 'id': '/user.slice', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7514726400
"{'__name__': 'container_memory_usage_bytes', 'id': '/user.slice/user-1000.slice', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7351685120
"{'__name__': 'container_memory_usage_bytes', 'id': '/user.slice/user-1000.slice/session-2.scope', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",190152704
"{'__name__': 'container_memory_usage_bytes', 'id': '/user.slice/user-1000.slice/user@1000.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7165059072
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '9fe7078e1730929e7a858624f872aca7193e2b238988a37b0d792f9496f9bc79', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:d61fdd7d30d6c956335d8a0f441b1477dfe3b7044a6d7d6b29630070d57c34e5', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-composeMonitoring.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'grafana', 'container_label_com_docker_compose_version': '2.12.2', 'container_label_maintainer': 'Grafana Labs <hello@grafana.com>', 'id': '/docker/7789ce2523a9fc489d8604fec3d03ee4cd8f97d86e093ffc3d3437715b6bd27a', 'image': 'disag_vcc-grafana', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'grafana'}",102420480
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'bcc92508a92941a9476375e899e6eef3c09ab4db5f13c2756d797fdec7b68c0d', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:2237ebe4e3734135dafcab392e3ab88e7a487caf17e733710c5c6061c42187d0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-composeMonitoring.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'cadvisor', 'container_label_com_docker_compose_version': '2.12.2', 'id': '/docker/2d868661453f7cf245e15074218d4123482471dc9ba06f792fbba5110124d715', 'image': 'disag_vcc-cadvisor', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'cadvisor'}",94629888
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'df2847535966a5088e1a8dd2e2c99e3811f53ee99159db350bf680235830954e', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:224297ce775243bc9d5eef3cca4063acd5bfbf81cd8b6e023c974260b8cb12b1', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-composeMonitoring.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'prometheus', 'container_label_com_docker_compose_version': '2.12.2', 'container_label_maintainer': 'The Prometheus Authors <prometheus-developers@googlegroups.com>', 'id': '/docker/37ae719fb72b5e10bb3266b2c764541ec9acc846214b15cc0ba5320518a1034a', 'image': 'disag_vcc-prometheus', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'prometheus'}",211337216
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'f37f096c0e115ac9518d63957e7afb7bf7b0f05bfefa57e54038dc3b077a90f1', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:4a2eab5a50c72a61ff2ebce7a5efa3930e11bfd509e7436ea173231b98a43d0e', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-composeMonitoring.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'node-exporter', 'container_label_com_docker_compose_version': '2.12.2', 'container_label_maintainer': 'The Prometheus Authors <prometheus-developers@googlegroups.com>', 'id': '/docker/be833bf258182928399d7c5d13c802278d14e4c915f89a8e6c669ad742212c72', 'image': 'disag_vcc-node-exporter', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'node-exporter'}",11534336
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '17ed5831646c0d6f4c6c39032e9188610370dffde193f493cc1ee02c5064d3cb', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:4efbd72d3ba64025b5ee74b2c3ff71967ce30d10f4343c60ea5060c85437346a', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'db', 'container_label_com_docker_compose_version': '2.29.0', 'id': '/docker/e408a2f38719255e7929bff835ad994727346968c2fcc1eff1d5d9c753a5ec53', 'image': 'mongo:4.4.14', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'mongodb'}",239378432
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '19d5a187863fba4ac120a8544e2af2d61e037f3b16b0005c20c225871459e806', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:023f79d805f6b959aaed2a462f015b6c5a98ffadc0645ee96532b7f1f98e6514', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'udr', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/f231908cc359eb63266d6cca9d0cb4fa713f4c4ed1952d5584ca9f024e9102a4', 'image': 'docker.io/henok28/f5gc-udr:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'udr'}",20758528
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '254a38d16ca3a0e88ce9be779286d825afd26e7a8ae7f5f3630f5ee0acb2480b', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:444188c6eb2c7eadc1bf1ed0e032ff8a47e75823f3637ee98e0f503d8adc9878', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'ausf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/1fe4c9a171c5ffc834c5462b1d91fb196c4a7afcca25f02574858d83c413de4b', 'image': 'docker.io/henok28/f5gc-ausf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'ausf'}",24367104
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '2acbf55fcd22d7e2926911715a8923e445771545b109002ecff9f3f1ad18b92b', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:229b69de753f131104add1bb411453d88f711b5c2fa68357a102e0691909a5bf', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'upf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'id': '/docker/20a50a2f1c77689e21e2fd2a3ff63619c05d6d817fa42672c9e83391aa38f28f', 'image': 'docker.io/henok28/f5gc-upf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'upf'}",71110656
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '3ac52ab98e8a825ac252cd55627d97a361e8df5d53641c378b41a61a1193c75a', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'oai-du:service_started:false,terminal:service_started:false', 'container_label_com_docker_compose_image': 'sha256:6b1787c2f61d917124e1bf2225272ac6e33db9c46375a58db4d07fae128605ae', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-nr-ue', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/aad768586e587a73b7aaf435c50fd4f59710dba62abfc8e12abb5a1ddba43456', 'image': 'oaisoftwarealliance/oai-nr-ue:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-nr-ue'}",299991040
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '515ca1773d820f262fe4c4aa912d7c60382e414453fc1fd240c2a342ca7cb7c7', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'upf:service_started:false,nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:50f8c8db83ab7e87f980c73c09c7738934a4532628f2db34cf8c6ff8ca619ffd', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'smf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/87e1f1b9028b73a2b3326c58742b02662c46369780acea2d92a724eb7adbc500', 'image': 'docker.io/henok28/f5gc-smf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'smf'}",19271680
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '56792f989173ede56d7fe4fc26ec6f4519ab84913bbc14928f2656dde7a02918', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:4b37cecab45158b347290b70667b47d02702aad85bad2b4a0a378042c8eb6280', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'amf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/b79422d7d4575d14bb8e8f1aa9011da56b492d3a581bd26f87591f5e04087866', 'image': 'docker.io/henok28/f5gc-amf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'amf'}",21356544
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '5a9b69d25d65f681e8f8ce1c9cdd565bff291114906f2ad0ba82666fa5950325', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:981b4a249efcb9c5a16b5d088903f511d5265e009dbedad918fc5f6c004bed7d', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'nssf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/5478b27d0bee1933a8193f793ce7eacdcf0f15a616cd2ca9eb7805ed2b15b6d4', 'image': 'docker.io/henok28/f5gc-nssf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'nssf'}",16142336
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '65f22d4f9267676f4b028bd3fce0b63a6e6534904334cb25dd0add24b6bbeaba', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'terminal:service_started:false,amf:service_started:false,upf:service_started:false,gateway:service_started:false,satellite1:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-cu', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/568b0230909bd3f6f7dafe927c9001b182a67a52afa9144d91767511d9b45d35', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-cu'}",47144960
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '7cec6e8ce3a21958d3dba29178a598e6831d00db12b6f23b0e62732eb7cd9283', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:cff8d14561c976c613955482ff39db59ef117d1a94c8a4a6a2eee29e999657f1', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'terminal', 'container_label_com_docker_compose_version': '2.29.0', 'id': '/docker/f70f814936f3cb0c9d37a35a819962919664d0001cc0fe082952a12e66072aec', 'image': 'disag_vcc-terminal', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'terminal'}",46772224
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '7e2d55f31fc7a3bcc77dfa7360ec188a0b689021b54cd871db3a589715c9bbc6', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:6b7041f2e04c645b4b7d0f5942219d5e37b28d01bcf019c585a3de34634284fe', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'udm', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/9a1d71d8a66805f2c38be7b984a0102ce827b949d2750e3c6eda50c9a7908ccb', 'image': 'docker.io/henok28/f5gc-udm:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'udm'}",16850944
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': '8264df8320cf2135ff98fcaa7e3e13367ed94e73c2154f4c806ebaab6aca4e57', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_image': 'sha256:f1b558cb8ae38f6af5cea3d3c126cc27ac38c1d095db3c9c179eef367e8db39a', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'gateway', 'container_label_com_docker_compose_version': '2.29.0', 'id': '/docker/cf306fa1e4a2e64427e100d4c544457c93afe66f011a7b8d2ea341a43d714265', 'image': 'disag_vcc-gateway', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'gateway'}",18034688
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'd80dbc27db2261249cea6fd4ec52d38c1903593bb6efa9b6d84391614f0b7f20', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'satellite1:service_started:false,oai-cu:service_started:false', 'container_label_com_docker_compose_image': 'sha256:9ceaaaecdbe7f1870f71ac7b5d2079f1bee2a16af73975c6a6d32e3645ab7fb0', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'oai-du', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '22.04', 'id': '/docker/7c699a7611b9056340754a52fd4ce0bed37178a557a05b107e13fd357e22662a', 'image': 'oaisoftwarealliance/oai-gnb:develop', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'rfsim5g-oai-du'}",16715776
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'e02f9bd81e32c0bebc2c15f37a43e8f4700e93984b325d74508bada3c932169e', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'terminal:service_started:false,gateway:service_started:false', 'container_label_com_docker_compose_image': 'sha256:c7eb0bb5089fa9c38085a51515c37514787cb09ae109321cea0968317a8a84e2', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'satellite1', 'container_label_com_docker_compose_version': '2.29.0', 'id': '/docker/447f99d0722218d85d23929703e44b46b21164d1eadbb7b09aad4530eb0fc26f', 'image': 'disag_vcc-satellite1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'satellite1'}",216834048
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'e7621d86f0daf05acc5159c9685cedba1e2450fe91d28d73d166696ab001db71', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'nrf:service_started:false', 'container_label_com_docker_compose_image': 'sha256:e2c3b74252042b7036b121e7b6e4edbe3792b1b1858a4cb8601add13f2919fff', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'pcf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/b735e231d891005a0b23a23550117c6a53396cab8b40d7f7774aa996a04fac8a', 'image': 'docker.io/henok28/f5gc-pcf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'pcf'}",21057536
"{'__name__': 'container_memory_usage_bytes', 'container_label_com_docker_compose_config_hash': 'f0856cafedb6681ebf7b58e0ff9d8af652b4ebbbc8ee6c91aa13b75d1cfd9d2b', 'container_label_com_docker_compose_container_number': '1', 'container_label_com_docker_compose_depends_on': 'db:service_started:false', 'container_label_com_docker_compose_image': 'sha256:e8775507778291b8eb2c30bf716026d47fe68178d7bdbbd125cfb5c2836a98cc', 'container_label_com_docker_compose_oneoff': 'False', 'container_label_com_docker_compose_project': 'disag_vcc', 'container_label_com_docker_compose_project_config_files': '/home/henok/disag_vcc/docker-compose_with_F1_split.yaml', 'container_label_com_docker_compose_project_working_dir': '/home/henok/disag_vcc', 'container_label_com_docker_compose_service': 'nrf', 'container_label_com_docker_compose_version': '2.29.0', 'container_label_description': 'Free5GC open source 5G Core Network', 'container_label_org_opencontainers_image_ref_name': 'ubuntu', 'container_label_org_opencontainers_image_version': '20.04', 'container_label_version': 'Stage 3', 'id': '/docker/a79fe0a904df3d3fc7fc7674a830665eca6528ff6d5812c22e6d7556d66da956', 'image': 'docker.io/henok28/f5gc-nrf:v3.1.1', 'instance': 'cadvisor:8080', 'job': 'cadvisor', 'name': 'nrf'}",20967424
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/fwupd.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",6676480
"{'__name__': 'container_memory_usage_bytes', 'id': '/', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",10867408896
"{'__name__': 'container_memory_usage_bytes', 'id': '/docker', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",1748144128
"{'__name__': 'container_memory_usage_bytes', 'id': '/snap.snap-store.snap-store', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",0
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",1500663808
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/ModemManager.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7716864
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/NetworkManager.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",16379904
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/accounts-daemon.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7467008
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/acpid.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",385024
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/avahi-daemon.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",1806336
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/bluetooth.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",2125824
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/colord.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",22495232
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/containerd.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",174088192
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/cron.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",491520
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/cups-browsed.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",3862528
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/cups.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",5718016
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/dbus.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",4988928
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/docker.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",256864256
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/docker.socket', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",4096
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/gdm.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",5820416
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/geoclue.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",15912960
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/gpd.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",99098624
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/irqbalance.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",798720
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/kerneloops.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",1335296
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/networkd-dispatcher.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",20439040
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/polkit.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",7270400
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/rsyslog.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",4747264
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/rtkit-daemon.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",581632
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/smartmontools.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",3768320
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/snapd.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",44474368
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/snapd.socket', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",4096
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/swapfile.swap', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",446464
"{'__name__': 'container_memory_usage_bytes', 'id': '/system.slice/switcheroo-control.service', 'instance': 'cadvisor:8080', 'job': 'cadvisor'}",1191936
